"","prod_name","title","reviewer","review","date","ratings","type_of_purchase"
"2164","Senbowe-Upgraded-Electric-Cosmetic-Automatic","Love it","Caitlin","I was surprised how well it works.","Reviewed in Canada on 17 June 2023","2.0 out of 5 stars","Verified Purchase"
"2165","Senbowe-Upgraded-Electric-Cosmetic-Automatic","Works for most brushes","Melissa R.","Speeds up the brush drying time drastically. I had one brush that was dual ended so couldn’t get that one to spin. Others worked great.","Reviewed in the United States on 22 June 2023","4.0 out of 5 stars","Verified Purchase"
"2166","Senbowe-Upgraded-Electric-Cosmetic-Automatic","Wow!","Stacy Shimmin","It was super easy to use and cleaned all my brushes really well! It fit all different sized brushes and overall I’m super happy with it.","Reviewed in the United States on 3 November 2023","4.0 out of 5 stars","Verified Purchase"
"2167","Senbowe-Upgraded-Electric-Cosmetic-Automatic","Run don’t walk! This is amazing","Stacy Shimmin","I just cleaned 15 brushes in 8 minutes. The came out sparkling clean and fresh.The best thing since sliced bread!","Reviewed in the United States on 5 November 2023","5.0 out of 5 stars","Verified Purchase"
"2168","Senbowe-Upgraded-Electric-Cosmetic-Automatic","Great product","Kelly","I've bought many of these after purchasing one for myself I bought many for friends and family as gifts! My main reason for purchasing was the fact that it dries your brushing in a few seconds! It washes them well too but I didn't mind hand washing my brushes I just hated that I couldn't use them for hours to days because they had to dry. I've seen people say they ruined their brushes but I haven't had this issue and I've been using this on my brushes regularly for almost 2 years. I've uses it on cheap brushes and high end brushes.","Reviewed in the United States on 1 May 2023","5.0 out of 5 stars","Verified Purchase"
"2169","Senbowe-Upgraded-Electric-Cosmetic-Automatic","Does not clean big brushes","Samantha","The product was okay. It did well with cleaning my smaller brushes. It would also dry them.For my big brushes that had more foundation (frequent makeup user) the machine didn't do a well job with removing the makeup residue from the brushes. It made more of a mess. I used brush shampoo and that didn't make a difference. I ended up cleaning them by hand. Which they looked much better. The brushes I use are Rare Beauty. Most collars provided didn't fit the brushes I had. I liked the concept of having a machine that would save me time. But after using it and following the instructions, I think cleaning them by hand is more efficient versus this product. At least for bigger brushes.","Reviewed in the United States on 11 April 2023","5.0 out of 5 stars","Verified Purchase"
"2170","Senbowe-Upgraded-Electric-Cosmetic-Automatic","Makeup brush cleaner.","Daisy","Works great and really cleaned my brushes.  Easy to use.  Brushes dried quickly.","Reviewed in the United States on 4 November 2023","5.0 out of 5 stars","Verified Purchase"
"2171","Senbowe-Upgraded-Electric-Cosmetic-Automatic","Amazing brush cleaner","Amy S","I don’t write many reviews, but this product is so amazing! It is so easy to use and thoroughly cleans your make up brushes. The spin feature dries them so quickly so you don’t have to  wait to be able to reuse the brushes. It’s amazing how clean it gets the brushes! If you’re even considering purchasing this, do it! You won’t be disappointed!","Reviewed in the United States on 30 June 2023","4.2 out of 5 stars","Verified Purchase"
"2172","Senbowe-Upgraded-Electric-Cosmetic-Automatic","Works, but not like magic!","Jess Barrios","It’s been a long time since I’ve cleaned my brushes, let’s just say that. My foundation brush is newer, but it was still pretty filthy as the bristles are very compact. It took a few sessions to really get that, my powder, & blush/highlighter brushes very clean. What I suggest you do is:- fill an empty water bottle with lukewarm water & soap/brush cleaner, you’ll use that to refill your cleansing bowl.- have a secondary container to place the used water in.Follow the directions provided in the packaging, but without drying your brushes completely. Check your bristles to see if you need to continue cleaning. I typically only had to do this on the large face brushes. If the water is starting to get very dirty, I discard it in the second bowl & refill the the water bottle. Once clean, dry all the way.The smaller brushes dry VERY QUICKLY for the most part, so be careful not to over dry them. I suggest drying them slowly & reshaping the bristles as you go. It’s very easy to overspin & ended up with your bristles bushy.","Reviewed in the United States on 27 April 2020","5.0 out of 5 stars","Verified Purchase"
"2173","Senbowe-Upgraded-Electric-Cosmetic-Automatic","What a great tool!","Dee","This is so much easier than what i used to do and its even better that i can my brushes at the same time! Love it 10/10","Reviewed in the United States on 2 October 2023","4.0 out of 5 stars","Verified Purchase"
"2174","Senbowe-Upgraded-Electric-Cosmetic-Automatic","Just buy it!","Amazon Customer","Love this!!! Cleaned my brushes in such a short time using this! For brushes with heavier product I worked in brush cleaner before putting it in the bowl but other than that, AMAZING. It also dries the brushes very fast as well. I could use them right after cleaning if I wanted.","Reviewed in the United States on 16 January 2023","5.0 out of 5 stars","Verified Purchase"
"2175","Senbowe-Upgraded-Electric-Cosmetic-Automatic","Unique tool","Mercedes Webb","Not easy to understand personally, but cool. Just don't think I will use them often","Reviewed in the United States on 21 September 2023","4.0 out of 5 stars","Verified Purchase"
"2176","Senbowe-Upgraded-Electric-Cosmetic-Automatic","BEST PURCHASE","Lawryn  Coleman","This has to to the best thing I’ve purchased, If you do your makeup daily and don’t have time to clean your brushes everyday to prepare them for the next use this is for you it took me all of 5 minutes to clean my brushes and they were dry within 30 seconds after the clean definitely worth it!","Reviewed in the United States on 13 June 2023","3.0 out of 5 stars","Verified Purchase"
"2177","Senbowe-Upgraded-Electric-Cosmetic-Automatic","Very efficient","Sheila MD","I love how well this makeup brush cleaner works. I hadn’t realized how much product was left in my brushes.The only negative comment is that one of the white pegs is broken and I don’t know how to contact the company for a replacement.","Reviewed in Canada on 1 June 2022","5.0 out of 5 stars","Verified Purchase"
"2178","Senbowe-Upgraded-Electric-Cosmetic-Automatic","Not fast enough","chicagotexan","I love the idea of this but the motor is not fast enough. My brushes still came out will a ton of product on them and took overnight to fully dry.","Reviewed in the United States on 22 July 2023","4.0 out of 5 stars","Verified Purchase"
"2179","Senbowe-Upgraded-Electric-Cosmetic-Automatic","Plastic is cheap. Thought for the price would be stronger","Diane Wells","It was a gift for cleaning brushes.  Asked what they thought about it and the reply was, it’s ok.","Reviewed in Canada on 10 March 2023","3.0 out of 5 stars","Verified Purchase"
"2180","Senbowe-Upgraded-Electric-Cosmetic-Automatic","Impressed","CindyLou","I was actually impressed on how quick it gets the job done.","Reviewed in the United States on 18 March 2023","3.0 out of 5 stars","Verified Purchase"
"2181","Senbowe-Upgraded-Electric-Cosmetic-Automatic","Not for deep clean","Nana-Mbra Idun","This product works ok. It’s just inconsistent. The rubber holders are not that sturdy, my brushes kept falling out. Some of the brushes stayed on no problem. My dirtiest brush did not clean completely even after multiple uses. My gently used brushes cleaned perfectly fine. I would say if you wear make up often like I do, to pre treat your brushes on a textured cleaning make up mat, and then use this product. I will keep it because it’s great for rinsing and pre drying.","Reviewed in the United States on 24 February 2023","4.2 out of 5 stars","Verified Purchase"
"2182","Senbowe-Upgraded-Electric-Cosmetic-Automatic","LOVE","Amanda Kesler","Works wonderfully!","Reviewed in the United States on 12 April 2023","3.0 out of 5 stars","Verified Purchase"
"2183","Senbowe-Upgraded-Electric-Cosmetic-Automatic","Not the fastest method.","Allison Pryor","Great product. It really does do the job but it does take longer than cleaning the brushes manually. After using this product, I actually just went ahead and spent the $6 for a brush cleaning pad. It takes much less time.","Reviewed in the United States on 1 June 2023","4.0 out of 5 stars","Verified Purchase"
"2184","Senbowe-Upgraded-Electric-Cosmetic-Automatic","Very Useful","Vida","I am definitely glad to have purchased this item. It saves me alot of time and energy in cleaning and drying my brushes. Please Note!: do not add boiling hotwater to the bowl. I made this mistake and it completely melted.The only reason I did not give 5 stars is that depending on the size of the brush it can get wonky and not offer a deep clean. Also it does not deep clean flat bristle brushes. Works better with fluffy brushes.","Reviewed in the United States on 29 March 2022","3.0 out of 5 stars","Verified Purchase"
"2185","Senbowe-Upgraded-Electric-Cosmetic-Automatic","Fun brush cleaner!","Iliketoshop","This brush cleaner works so well!  It is a little hard at first to get the brush holders on the spinning base, but once you learn how to really push it on, it’s great!  Drys the brush with the spinning so you can use it immediately after cleaning!!","Reviewed in the United States on 9 May 2023","4.0 out of 5 stars","Verified Purchase"
"2186","Senbowe-Upgraded-Electric-Cosmetic-Automatic","Totally worthwhile purchase.","Alanna Burke","I have a TON of makeup brushes and I’m intense about cleaning them. I also have back pain so I’m not a fan of standing over the sink for half an hour. I had my doubts about how well this would work.It’s fantastic. Everything from enormous fluffy blush brushes, dense foundation brushes, to tiny eyeliner brushes, they all come clean, and I feel like I’m wasting less cleanser and water. I test the dirtiest/most pigmented ones on a microfiber towel to make sure they’re truly clean and they are!Every brush found a holder that fit. One word of caution - if you have brushes with little metal caps on the end, they might get stuck! That happened to one of mine and I had to carefully work it out of there. No fault of the product, and I glued it back on.I also love how dry it gets my brushes. I sprung for a nice little drying rack while I was at it and my brushes were beautifully dry in no time, in their original shape.If you have more than a couple brushes, this is 100% worth buying!","Reviewed in the United States on 23 June 2020","5.0 out of 5 stars","Verified Purchase"
